"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","Fold","COR_BayI","COR_Trans","MSE_BayI","MSE_Trans","NRMSE_BayI","NRMSE_Trans","PM_Conv_10","PM_Transf_10","PM_Conv_20","PM_Transf_20","PM_Conv_30","PM_Transf_30"
"37","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",7,0.154755284703704,0.158553492081595,0.109218571637786,0.108432139680396,0.0423465085032864,0.042193774343311,21.1538461538462,18.2692307692308,30.7692307692308,33.6538461538462,40.7051282051282,41.025641025641
"38","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",8,0.169338871084226,0.164798239554329,0.102336082300448,0.102610984917388,0.0409854507374182,0.0410404628650734,22.1153846153846,23.0769230769231,30.7692307692308,32.6923076923077,41.9871794871795,42.6282051282051
"39","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",9,0.179261385316646,0.174130224058505,0.108707779269434,0.109324973323639,0.0422101333464645,0.0423297888597632,21.1538461538462,20.1923076923077,30.7692307692308,29.8076923076923,42.3076923076923,41.3461538461538
"40","Wheat_5",0.75,"GY","YT_18_19","YT_17_18",10,0.17483125061458,0.167332968672953,0.103020058231516,0.103226893331921,0.0411444904506571,0.0411857729822435,17.3076923076923,22.1153846153846,34.6153846153846,33.1730769230769,41.6666666666667,41.6666666666667
"41","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",1,0.188175954674037,0.184758818929243,0.104587258926655,0.104766166815848,0.0414806121735186,0.0415160755648426,18.1818181818182,19.0909090909091,31.2217194570136,32.579185520362,43.0722891566265,40.6626506024096
"42","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",2,0.164515687229258,0.160996493457416,0.102614714559414,0.102802251223282,0.0410508340400361,0.0410883287711009,19.0909090909091,14.5454545454545,27.1493212669683,30.7692307692308,36.4457831325301,40.0602409638554
"43","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",3,0.164645811668612,0.158653263556367,0.110347356255289,0.110321245781233,0.0425552967574107,0.0425502617264545,20,20,30.316742081448,28.0542986425339,38.5542168674699,39.4578313253012
"44","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",4,0.152928330232904,0.157013408078515,0.109392797992745,0.109195728703037,0.0424364247255618,0.0423981832414716,22.7272727272727,23.6363636363636,31.2217194570136,32.1266968325792,40.3614457831325,40.0602409638554
"45","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",5,0.156506810147597,0.163662576535343,0.102925873519229,0.102536192194657,0.0411086559690888,0.0410307626943922,20.9090909090909,17.2727272727273,29.8642533936652,32.579185520362,38.855421686747,40.3614457831325
"46","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",6,0.176722425302181,0.164108838367224,0.100267312707894,0.100812569053841,0.0405860375628209,0.0406962419248541,18.1818181818182,20,28.9592760180996,28.5067873303167,39.7590361445783,39.7590361445783
"47","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",7,0.168244509380684,0.155254267492624,0.105480710421913,0.1064048584977,0.0416235212954638,0.0418054617201665,20.9090909090909,19.0909090909091,29.4117647058824,31.2217194570136,40.3614457831325,38.5542168674699
"48","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",8,0.0890809740948136,0.123667569758396,0.109303504740036,0.10868656731041,0.0423810032971354,0.0422612293424903,17.2727272727273,22.7272727272727,27.6018099547511,28.9592760180996,35.5421686746988,40.0602409638554
"49","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",9,0.171357426632654,0.149348787227644,0.101753336929,0.103058145813681,0.0408657552356812,0.0411269365837626,19.0909090909091,19.0909090909091,29.4117647058824,32.1266968325792,40.0602409638554,38.5542168674699
"50","Wheat_5",0.8,"GY","YT_18_19","YT_17_18",10,0.170242918323095,0.177317324106478,0.105803937655063,0.10560399787445,0.0417099494225469,0.0416705207308189,20,19.0909090909091,32.1266968325792,33.4841628959276,40.3614457831325,41.2650602409639
