"","Dataset","Testing_Proportion","Trait","Env_Proxy","Env_goal","COR_BayI_Ave","COR_BayNI_SD","COR_Trans_Ave","COR_Trans_SD","MSE_BayI_Ave","MSE_BayNI_SD","MSE_Trans_Ave","MSE_Trans_SD","NRMSE_BayI_Ave","NRMSE_BayI_SD","NRMSE_Trans_Ave","NRMSE_Trans_SD","PM_Conv_Ave_10","PM_Conv_SD_10","PM_Transf_Ave_10","PM_Transf_SD_10","PM_Conv_Ave_20","PM_Conv_SD_20","PM_Transf_Ave_20","PM_Transf_SD_20","PM_Conv_Ave_30","PM_Conv_SD_30","PM_Transf_Ave_30","PM_Transf_SD_30"
"36","EYT_2",0.3,"DTHD","EHT","Bed2IR",0.472056518379436,0.0600515983072261,0.759216708720907,0.0314501489430586,10.4081560063522,1.29888090560832,5.67526371546554,0.716910223999077,0.0415724548458938,0.00257420517794142,0.0306943010503027,0.0019388481175929,37.9841897233202,11.527116145933,55.296442687747,11.7580585089503,43.1521739130435,7.57265081028421,60.1086956521739,5.05048633279918,49.639751552795,5.49210275402244,66.8260869565217,4.48314008696438
"37","EYT_2",0.3,"DTMT","EHT","Bed2IR",0.459915685169409,0.0585997123933764,0.632372905523665,0.0457222108392122,8.76687319867695,1.02724259170764,6.61031760689817,0.623719944306348,0.0262833294807016,0.00158392550875628,0.022835966904957,0.00109121624947659,41.5217391304348,11.331123611803,44.5849802371541,10.6426954560237,45,6.80542427934719,50.5434782608696,6.86999245550334,51.0041407867495,6.27926614136918,56.2567287784679,5.90086619549964
"38","EYT_2",0.3,"GY","EHT","Bed2IR",0.470456279199799,0.0482531959383956,0.493382227930081,0.0474890131138759,0.105916598398247,0.0155332703674758,0.102898399321055,0.0144860891482393,0.0762987313534813,0.00579939233918867,0.075212542538483,0.00557688197665462,20.8695652173913,9.61923859573291,18.596837944664,8.60198335289762,37.7173913043478,5.56592351069548,35.9782608695652,4.20089249581762,49.2049689440994,4.530352974645,49.8550724637681,3.81631641388433
"39","EYT_2",0.3,"Height","EHT","Bed2IR",0.287801863863732,0.0684195541417152,0.425388465781587,0.0633886631680655,26.8706667905231,1.57445785403138,23.8677835747277,1.64896484068104,0.0556613198679794,0.00155532443523377,0.0524510589003944,0.00178626652201539,16.1660079051383,10.4385485321298,25.5335968379447,9.50642729084253,32.0652173913044,3.98203857100569,40.9782608695652,5.0994975376798,43.0890269151139,5.68234936680404,48.2608695652174,4.18001468739624
"40","EYT_2",0.3,"DTHD","Flat5IR","Bed2IR",0.465115007872162,0.0630963930354125,0.711089867718231,0.0472588921982083,10.0829502104921,1.17415835964571,6.28648334715711,0.763982293258614,0.0408686509295431,0.00240302792160428,0.0322612829879069,0.00198583428264015,29.9209486166008,9.45673612493898,42.7667984189723,10.4603452860917,40,5.34362916932247,54.3478260869565,5.72996980574321,49.9089026915114,5.85412419520924,63.2981366459627,4.98913979100383
"41","EYT_2",0.3,"DTMT","Flat5IR","Bed2IR",0.466375055625912,0.0708889229059355,0.62122846351355,0.0600604508377759,8.7539024801689,0.888062579630621,6.81727715664165,0.73509721890907,0.0262669116069404,0.00136588096354066,0.0231749485077181,0.00130336825893516,41.9565217391304,7.03007220267029,45.0790513833992,7.29773267498181,49.8913043478261,6.44404522283533,56.195652173913,7.16766942781024,54.4451345755694,5.26986923005736,60.8364389233954,5.77861902155385
"42","EYT_2",0.3,"GY","Flat5IR","Bed2IR",0.467066976197749,0.0615838772356116,0.517223798958915,0.0600032462299806,0.100531361035834,0.0119816386059494,0.0938543190158011,0.0119622668650677,0.0741543020434187,0.00463574774497674,0.071626003036167,0.00488874916064326,15.5138339920949,6.83026849927078,21.9565217391304,11.1843151816778,36.195652173913,5.95455044298158,38.0434782608696,8.44901957318627,51.2919254658385,4.6419620180905,51.2236024844721,5.01906139264341
"43","EYT_2",0.3,"Height","Flat5IR","Bed2IR",0.302072593028383,0.0677789149763031,0.447045106516669,0.0547358844967988,26.0049667759593,3.15677114514606,22.8931683349468,2.4368768778323,0.0546792783062123,0.00332264682638922,0.051328566890734,0.00270292707461808,16.8774703557312,10.3532853934685,25.3359683794466,10.641381957939,33.804347826087,10.0855706062812,42.5,8.14854991912666,43.7950310559006,6.83991208321897,51.1387163561077,7.95969216911223
"44","EYT_2",0.3,"DTHD","LHT","Bed2IR",0.459617228065477,0.056958732138808,0.75728159644844,0.0223484659025296,10.3266126809114,1.33619805143118,5.55966700751149,0.522877605760167,0.0413746032397753,0.00269253814311421,0.030385316428112,0.00147181718279815,34.4268774703557,7.96203778806869,47.3122529644269,8.89395092589892,40,6.36344900470641,56.195652173913,5.19613327531391,49.4223602484472,4.6956071066545,64.8115942028985,5.69382309017394
"45","EYT_2",0.3,"DTMT","LHT","Bed2IR",0.447118803426311,0.0513103630977995,0.653793295532732,0.0321543546884152,8.64583423356159,1.21202672115033,6.15589309875175,0.85228758849571,0.0260774032968935,0.00183257851421033,0.0220057444987487,0.00152330460200218,43.596837944664,9.41141409317972,47.3715415019763,9.3361297289753,48.3695652173913,5.36569358007557,52.7173913043478,7.944533364964,53.3830227743271,5.11486372235337,59.296066252588,7.17473261582183
"46","EYT_2",0.3,"GY","LHT","Bed2IR",0.480185887187641,0.0535745677726272,0.487226770380655,0.0579473711382516,0.105692749201137,0.0108290946890756,0.104774178309111,0.0111427326868124,0.0764165922955108,0.00399389416948536,0.0760746706537429,0.00410944540340117,16.8379446640316,4.93242492111245,16.6205533596838,5.38520610921814,36.4130434782609,5.93781826956734,36.5217391304348,6.17297830291391,51.4327122153209,4.19601181631951,51.0621118012422,4.69489212255601
"47","EYT_2",0.3,"Height","LHT","Bed2IR",0.295295829288298,0.0577314456891814,0.382628180596766,0.0576349519755777,26.7813284659082,3.41028741143615,25.0122705711189,3.00931571748019,0.0556006746495077,0.00350040259624414,0.0537408731128894,0.00322784557169539,19.0909090909091,6.04776394072984,18.8339920948617,9.03627271675142,32.0652173913043,6.94202580063592,35.7608695652174,6.48252896429765,43.8012422360248,5.40630166559961,44.5300207039338,5.90835507675483
"48","EYT_2",0.5,"DTHD","Bed5IR","Bed2IR",0.449836621511827,0.0517642994012804,0.761463093593463,0.0256523968403119,10.2452050953392,0.836065066177035,5.38563800989736,0.524401160152602,0.0412472503123501,0.00174455299653168,0.0298955469326891,0.00147038810835661,32.6787324041329,8.97409481462154,52.0657374661951,8.35501850047921,39.8701298701299,5.45074430376603,62.1710897797854,6.63689332475625,48.4983579638752,4.73709937341831,66.2293139144713,3.55647921900722
"49","EYT_2",0.5,"DTHD","EHT","Bed2IR",0.472056518379436,0.0600515983072261,0.759216708720907,0.0314501489430586,10.4081560063522,1.29888090560832,5.67526371546554,0.716910223999077,0.0415724548458938,0.00257420517794142,0.0306943010503027,0.0019388481175929,37.9841897233202,11.527116145933,55.296442687747,11.7580585089503,43.1521739130435,7.57265081028421,60.1086956521739,5.05048633279918,49.639751552795,5.49210275402244,66.8260869565217,4.48314008696438
"50","EYT_2",0.5,"DTHD","Flat5IR","Bed2IR",0.465115007872162,0.0630963930354125,0.711089867718231,0.0472588921982083,10.0829502104921,1.17415835964571,6.28648334715711,0.763982293258614,0.0408686509295431,0.00240302792160428,0.0322612829879069,0.00198583428264015,29.9209486166008,9.45673612493898,42.7667984189723,10.4603452860917,40,5.34362916932247,54.3478260869565,5.72996980574321,49.9089026915114,5.85412419520924,63.2981366459627,4.98913979100383
"51","EYT_2",0.5,"DTHD","LHT","Bed2IR",0.459617228065477,0.056958732138808,0.75728159644844,0.0223484659025296,10.3266126809114,1.33619805143118,5.55966700751149,0.522877605760167,0.0413746032397753,0.00269253814311421,0.030385316428112,0.00147181718279815,34.4268774703557,7.96203778806869,47.3122529644269,8.89395092589892,40,6.36344900470641,56.195652173913,5.19613327531391,49.4223602484472,4.6956071066545,64.8115942028985,5.69382309017394
"52","EYT_2",0.5,"DTMT","Bed5IR","Bed2IR",0.469458759481915,0.0529229476342881,0.689032848730298,0.0412070488002165,8.88256037712448,1.13818081497058,5.98754227685584,0.807904039967757,0.0264417306296742,0.00168655827865573,0.021706704926116,0.00142124251488758,42.0158102766798,11.9647756163632,50.6916996047431,8.57460139053966,49.6739130434783,6.43632086258483,59.2391304347826,5.22477547634643,54.7391304347826,6.25861765788793,65.3312629399586,4.77580160201405
"53","EYT_2",0.5,"DTMT","EHT","Bed2IR",0.459915685169409,0.0585997123933764,0.632372905523665,0.0457222108392122,8.76687319867695,1.02724259170764,6.61031760689817,0.623719944306348,0.0262833294807016,0.00158392550875628,0.022835966904957,0.00109121624947659,41.5217391304348,11.331123611803,44.5849802371541,10.6426954560237,45,6.80542427934719,50.5434782608696,6.86999245550334,51.0041407867495,6.27926614136918,56.2567287784679,5.90086619549964
"54","EYT_2",0.5,"DTMT","Flat5IR","Bed2IR",0.466375055625912,0.0708889229059355,0.62122846351355,0.0600604508377759,8.7539024801689,0.888062579630621,6.81727715664165,0.73509721890907,0.0262669116069404,0.00136588096354066,0.0231749485077181,0.00130336825893516,41.9565217391304,7.03007220267029,45.0790513833992,7.29773267498181,49.8913043478261,6.44404522283533,56.195652173913,7.16766942781024,54.4451345755694,5.26986923005736,60.8364389233954,5.77861902155385
"55","EYT_2",0.5,"DTMT","LHT","Bed2IR",0.447118803426311,0.0513103630977995,0.653793295532732,0.0321543546884152,8.64583423356159,1.21202672115033,6.15589309875175,0.85228758849571,0.0260774032968935,0.00183257851421033,0.0220057444987487,0.00152330460200218,43.596837944664,9.41141409317972,47.3715415019763,9.3361297289753,48.3695652173913,5.36569358007557,52.7173913043478,7.944533364964,53.3830227743271,5.11486372235337,59.296066252588,7.17473261582183
"56","EYT_2",0.5,"GY","Bed5IR","Bed2IR",0.49149828522519,0.0485103393096465,0.550933465632531,0.0405434955616535,0.0993810930442209,0.0125109891100045,0.0912137611348522,0.0113286133642182,0.0739416336356471,0.00493079874886572,0.0708425761070932,0.00467407925455574,19.5256916996047,10.5416232288932,27.9249011857708,10.9973389054581,37.2826086956522,6.43632086258483,40.2173913043478,6.48348813112457,50.8695652173913,4.77021698257563,51.8095238095238,5.96246957393112
"57","EYT_2",0.5,"GY","EHT","Bed2IR",0.470456279199799,0.0482531959383956,0.493382227930081,0.0474890131138759,0.105916598398247,0.0155332703674758,0.102898399321055,0.0144860891482393,0.0762987313534813,0.00579939233918867,0.075212542538483,0.00557688197665462,20.8695652173913,9.61923859573291,18.596837944664,8.60198335289762,37.7173913043478,5.56592351069548,35.9782608695652,4.20089249581762,49.2049689440994,4.530352974645,49.8550724637681,3.81631641388433
